454	3	81
455	2	25
456	2	58
457	2	73
458	2	8
459	2	55
460	2	46
461	2	5
462	2	18
463	3	9
464	2	83
465	3	15
466	3	92
467	2	25
468	1	40
469	3	47
470	2	11
471	1	16
472	2	6
473	2	67
474	2	51
475	2	10
476	2	46
477	3	97
478	2	17
479	2	75
480	1	40
481	3	21
482	2	20
483	1	19
484	2	97
485	2	89
486	3	45
487	2	75
488	2	44
489	2	17
490	3	95
491	2	29
492	2	29
493	2	57
494	2	79
495	2	16
496	2	6
497	2	16
498	2	60
499	2	16
500	2	85
501	2	90
502	1	49
503	3	8
504	2	49
505	2	92
506	1	50
507	3	17
508	2	10
509	2	27
510	2	9
511	2	70
512	2	21
513	2	61
514	2	22
515	3	90
516	3	10
517	3	74
518	2	83
519	3	10
520	2	16
521	2	7
522	2	16
523	2	8
524	2	66
525	2	52
526	2	21
527	2	61
528	3	90
529	2	83
530	3	90
531	2	90
532	2	71
533	3	8
534	2	34
535	2	80
536	2	79
537	2	1
538	2	68
539	2	8
540	2	71
541	2	73
542	3	75
543	2	95
544	2	45
545	2	16
546	2	36
547	2	28
548	1	69
549	1	96
550	2	15
551	3	89
552	2	79
553	2	15
554	2	79
555	1	18
556	2	83
557	2	96
558	1	9
559	3	55
560	3	52
561	2	10
562	2	74
563	2	49
564	2	45
565	2	8
566	2	92
567	1	5
568	2	45
569	3	55
570	2	31
571	2	29
572	2	92
573	1	9
574	2	67
575	2	6
576	2	29
577	2	83
578	3	95
579	3	18
580	2	86
581	3	74
582	2	8
583	2	64
584	2	85
585	2	87
586	2	10
587	3	56
588	2	96
589	2	34
590	1	31
591	2	44
592	3	36
593	1	63
594	2	48
595	3	47
596	2	8
597	2	18
598	2	29
599	3	22
600	2	41
601	2	51
602	2	31
603	3	85
604	2	51
605	2	56
606	2	55
607	3	25
608	3	75
609	2	91
610	1	18
611	1	85
612	2	73
613	2	46
614	3	23
615	2	60
616	2	93
617	2	45
618	2	83
619	2	55
620	2	20
621	1	85
622	2	2
623	2	16
624	2	32
625	2	88
626	2	51
627	2	69
628	3	16
629	2	83
630	2	77
631	2	90
632	1	17
633	1	90
634	2	92
635	1	51
636	2	16
637	3	32
638	2	17
639	3	15
640	2	45
641	2	43
642	2	89
643	1	31
644	2	16
645	2	47
646	3	55
647	2	95
648	1	41
649	2	16
650	1	85
651	2	38
652	3	71
653	2	67
654	2	90
655	2	18
656	2	67
657	2	96
658	1	61
659	3	51
660	2	16
661	3	43
662	2	85
663	2	3
664	1	57
665	1	2
666	2	93
667	3	73
668	1	9
669	2	96
670	2	50
671	2	50
672	2	59
673	2	15
674	1	9
675	1	69
676	1	36
677	3	75
678	2	2
679	1	16
680	2	67
681	1	50
682	2	32
683	3	10
684	3	31
685	3	74
686	1	16
687	2	8
688	2	30
689	3	2
690	3	2
691	2	30
692	2	15
693	2	94
694	1	88
695	2	8
696	2	34
697	3	45
698	1	65
699	3	2
700	1	78
701	1	36
702	2	1
703	3	45
704	2	16
705	3	54
706	3	31
707	2	18
708	2	31
709	1	68
710	2	74
711	2	67
712	3	8
713	2	16
714	1	36
715	1	94
716	1	45
717	1	70
718	1	27
719	2	99
720	2	16
721	2	53
722	2	61
723	1	23
724	1	5
725	1	49
726	2	56
727	2	67
728	1	98
729	1	21
730	3	65
731	2	15
732	1	46
733	2	2
734	2	10
735	1	84
736	3	90
737	2	80
738	2	85
739	2	67
740	2	7
741	2	90
742	2	29
743	2	9
744	2	83
745	2	10
746	1	39
747	2	34
748	1	16
749	2	55
750	1	19
751	3	67
752	1	69
753	2	55
754	1	99
755	2	57
756	2	51
757	1	75
758	3	45
759	1	39
760	2	55
761	2	40
762	1	75
763	3	79
764	2	21
765	3	51
766	2	65
767	2	60
768	2	20
769	2	67
770	3	59
771	1	79
772	2	96
773	2	2
774	3	16
775	2	75
776	1	7
777	3	12
778	3	97
779	2	38
780	1	46
781	2	26
782	3	31
783	2	43
784	1	69
785	2	69
786	2	49
787	1	3
788	2	87
789	1	39
790	1	18
791	2	67
792	2	29
793	2	34
794	2	79
795	2	31
796	2	8
797	2	2
798	2	17
799	2	31
800	1	43
801	1	98
802	2	82
803	2	20
804	2	6
805	2	12
806	1	79
807	2	6
808	2	61
809	2	97
810	1	45
811	3	54
812	1	41
813	1	98
814	2	36
815	2	79
816	2	95
817	2	89
818	1	51
819	2	8
820	2	69
821	3	22
822	3	39
823	3	42
824	2	55
825	2	8
826	2	93
827	1	67
828	2	85
829	2	16
830	2	14
831	2	52
832	2	17
833	2	16
834	3	79
835	1	14
836	2	45
837	1	18
838	1	90
839	2	53
840	2	67
841	2	48
842	2	81
843	1	39
844	1	13
845	1	16
846	1	61
847	1	68
848	1	11
849	2	83
850	2	16
851	1	8
852	1	43
853	2	55
854	3	89
855	2	31
856	1	86
857	2	94
858	3	61
859	2	90
860	1	16
861	2	9
862	2	95
863	3	31
864	1	23
865	3	93
866	1	69
867	1	25
868	1	69
869	2	89
870	1	51
871	1	85
872	2	66
873	2	30
874	2	67
875	2	66
876	3	54
877	1	83
878	2	9
879	1	84
880	2	8
881	2	25
882	2	80
883	1	69
884	1	90
885	2	34
886	3	54
887	3	54
888	2	81
889	2	82
890	2	17
891	2	14
892	2	53
893	1	3
894	1	97
895	2	45
896	3	22
897	3	16
898	2	85
899	2	83
900	2	29
901	2	41
902	2	5
903	2	52
904	2	15
905	1	13
906	2	49
907	1	63
908	2	81
909	1	28
910	2	47
911	2	17
912	2	97
913	2	97
914	2	70
915	2	41
916	2	31
917	2	34
918	2	7
919	1	34
920	2	28
921	2	92
922	2	68
923	1	70
924	2	93
925	2	57
926	2	2
927	2	16
928	2	80
929	2	29
930	1	69
931	1	88
932	3	96
933	2	45
934	1	64
935	1	36
936	2	51
937	3	65
938	2	3
939	2	6
940	1	14
941	1	89
942	1	67
943	2	72
944	2	15
945	2	70
946	1	17
947	2	26
948	2	18
949	2	64
950	1	9
951	2	31
952	2	50
953	2	78
954	1	63
955	1	16
956	2	31
957	1	3
958	2	55
959	2	91
960	1	93
961	2	9
962	1	48
963	2	80
964	2	12
965	1	83
966	1	69
967	1	3
968	2	30
969	1	90
970	2	15
971	1	67
972	2	55
973	2	2
974	2	90
975	2	53
976	2	40
977	1	69
978	1	23
979	2	65
980	2	16
981	3	90
982	1	16
983	2	72
984	1	49
985	2	31
986	2	57
987	2	96
988	2	55
989	2	47
990	1	29
991	1	29
992	1	34
993	1	49
994	2	8
995	2	42
996	1	88
997	2	16
998	1	16
999	2	65
1000	2	84
1001	3	99
1002	3	45
1003	2	41
1004	2	2
1005	1	16
1006	1	29
1007	2	6
1008	1	36
1009	1	87
1010	2	81
1011	2	85
1012	2	55
1013	1	79
1014	2	11
1015	2	68
1016	1	64
1017	2	16
1018	3	61
1019	2	17
1020	1	69
1021	3	42
1022	1	5
1023	2	69
1024	1	64
1025	1	16
1026	1	8
1027	2	79
1028	1	18
1029	1	18
1030	2	16
1031	1	61
1032	2	3
1033	2	16
1034	2	9
1035	1	75
1036	3	55
1037	1	68
1038	2	45
1039	1	94
1040	2	97
1041	1	3
1042	1	84
1043	2	35
1044	1	69
1045	2	87
1046	2	70
1047	2	58
1048	2	1
1049	3	7
1050	2	16
1051	1	75
1052	2	16
1053	1	16
1054	2	67
1055	2	16
1056	3	45
1057	2	15
1058	2	45
1059	2	65
1060	2	2
1061	1	87
1062	1	16
1063	1	10
1064	1	64
1065	1	51
1066	2	79
1067	1	9
1068	1	55
1069	1	67
1070	1	20
1071	1	90
1072	2	85
1073	2	16
1074	2	53
1075	1	43
1076	1	58
1077	1	28
1078	1	16
1079	1	8
1080	1	75
1081	1	20
1082	1	41
1083	1	78
1084	1	45
1085	3	95
1086	1	90
1087	3	45
1088	1	6
1089	2	42
1090	1	90
1091	1	59
1092	1	36
1093	1	13
1094	2	34
1095	3	5
1096	2	96
1097	2	58
1098	1	50
1099	3	2
1100	1	69
1101	2	69
1102	2	2
1103	1	93
1104	1	67
1105	1	85
1106	2	31
1107	3	90
1108	2	52
1109	1	24
1110	1	28
1111	1	13
1112	1	71
1113	2	1
1114	1	51
1115	2	51
1116	1	21
1117	1	28
1118	2	16
1119	1	18
1120	2	23
1121	3	54
1122	2	81
1123	2	95
1124	1	94
1125	2	5
1126	1	41
1127	1	40
1128	1	85
1129	1	86
1130	2	96
1131	1	93
1132	2	31
1133	2	69
1134	2	8
1135	1	35
1136	2	55
1137	2	38
1138	2	6
1139	2	26
1140	1	16
1141	2	93
1142	2	31
1143	1	88
1144	1	75
1145	2	27
1146	3	78
1147	1	16
1148	1	93
1149	2	74
1150	1	38
1151	1	85
1152	1	31
1153	1	67
1154	1	60
1155	1	46
1156	3	90
1157	1	18
1158	1	76
1159	2	80
1160	1	44
1161	2	51
1162	1	24
1163	1	30
1164	1	85
1165	2	45
1166	1	24
1167	2	16
1168	2	5
1169	1	23
1170	1	69
1171	2	79
1172	2	72
1173	2	6
1174	1	6
1175	1	20
1176	1	42
1177	2	64
1178	1	97
1179	2	15
1180	2	54
1181	1	19
1182	1	92
1183	1	55
1184	2	2
1185	2	28
1186	3	14
1187	2	72
1188	1	28
1189	2	70
1190	2	2
1191	2	29
1192	2	34
1193	2	31
1194	1	6
1195	2	15
1196	1	16
1197	2	17
1198	3	72
1199	1	79
1200	2	93
1201	2	55
1202	1	31
1203	2	31
1204	1	93
1205	3	76
1206	1	18
1207	1	61
1208	1	38
1209	1	87
1210	1	46
1211	1	60
1212	2	67
1213	2	69
1214	1	71
1215	1	78
1216	1	34
1217	1	44
1218	1	90
1219	2	80
1220	2	36
1221	2	12
1222	2	48
1223	2	59
1224	3	58
1225	1	16
1226	2	40
1227	1	3
1228	1	85
1229	1	49
1230	1	46
1231	1	16
1232	2	10
1233	2	12
1234	1	75
1235	2	68
1236	1	12
1237	1	80
1238	1	69
1239	1	3
1240	2	99
1241	1	52
1242	1	63
1243	1	97
1244	2	16
1245	2	2
1246	2	70
1247	2	88
1248	1	2
1249	1	2
1250	2	89
1251	2	11
1252	1	92
1253	2	16
1254	1	10
1255	2	8
1256	2	54
1257	1	34
1258	1	68
1259	1	81
1260	1	16
1261	1	64
1262	2	41
1263	1	59
1264	2	14
1265	1	97
1266	2	27
1267	1	79
1268	3	65
1269	3	75
1270	2	56
1271	2	96
1272	1	6
1273	2	15
1274	2	94
1275	1	75
1276	2	78
1277	2	73
1278	1	29
1279	2	12
1280	2	46
1281	1	58
1282	1	84
1283	1	67
1284	1	51
1285	2	8
1286	2	45
1287	1	51
1288	1	17
1289	2	28
1290	1	60
1291	2	76
1292	1	69
1293	1	51
1294	1	51
1295	2	90
1296	1	31
1297	1	90
1298	2	80
1299	2	67
1300	2	85
1301	1	90
1302	2	83
1303	1	34
1304	1	98
1305	1	79
1306	1	69
1307	1	69
1308	1	99
1309	2	2
1310	1	91
1311	1	35
1312	1	96
1313	2	12
1314	2	90
1315	2	8
1316	2	87
1317	2	15
1318	1	94
1319	2	95
1320	2	81
1321	1	59
1322	1	20
1323	1	69
1324	1	69
1325	2	85
1326	2	12
1327	1	18
1328	2	79
1329	1	38
1330	1	16
1331	1	57
1332	1	16
1333	2	69
1334	1	35
1335	2	15
1336	2	79
1337	2	17
1338	2	51
1339	2	67
1340	2	64
1341	2	14
1342	1	94
1343	1	37
1344	1	96
1345	1	68
1346	2	48
1347	1	65
1348	1	71
1349	2	69
1350	2	79
1351	1	2
1352	1	30
1353	1	29
1354	1	23
1355	1	98
1356	2	89
1357	1	26
1358	2	6
1359	2	31
1360	1	64
1361	2	31
1362	1	32
1363	1	46
1364	1	79
1365	1	67
1366	1	79
1367	1	21
1368	3	96
1369	1	56
1370	1	86
1371	1	90
1372	1	99
1373	2	6
1374	1	90
1375	2	77
1376	1	30
1377	2	10
1378	2	65
1379	1	79
1380	1	76
1381	1	9
1382	2	42
1383	1	69
1384	1	69
1385	2	74
1386	2	85
1387	2	81
1388	1	51
1389	1	38
1390	2	2
1391	1	29
1392	2	43
1393	2	79
1394	1	55
1395	1	95
1396	2	44
1397	1	40
1398	1	7
1399	1	26
1400	2	95
1401	2	79
1402	2	51
1403	1	5
1404	1	90
1405	2	95
1406	2	90
1407	1	90
1408	2	34
1409	2	32
1410	1	13
1411	1	67
1412	2	45
1413	2	72
1414	2	7
1415	1	31
1416	2	16
1417	2	17
1418	1	81
1419	1	93
1420	2	71
1421	3	45
1422	1	43
1423	2	90
1424	2	31
1425	2	41
1426	1	16
1427	1	18
1428	2	56
1429	2	17
1430	1	16
1431	1	97
1432	1	15
1433	1	65
1434	3	45
1435	1	55
1436	1	69
1437	2	25
1438	1	83
1439	1	90
1440	2	98
1441	2	63
1442	1	80
1443	2	89
1444	1	7
1445	2	42
1446	1	63
1447	2	85
1448	2	74
1449	1	5
1450	1	35
1451	1	79
1452	2	65
1453	1	85
1454	1	40
1455	2	55
1456	2	79
1457	1	46
1458	1	49
1459	1	74
1460	1	10
1461	2	20
1462	2	33
1463	1	6
1464	1	30
1465	1	51
1466	1	38
1467	1	36
1468	2	18
1469	1	79
1470	2	10
1471	1	41
1472	1	18
1473	1	60
1474	3	67
1475	2	37
1476	1	32
1477	1	2
1478	1	3
1479	1	8
1480	1	55
1481	1	99
1482	1	30
1483	2	33
1484	2	88
1485	2	45
1486	2	49
1487	2	45
1488	2	31
1489	1	36
1490	1	79
1491	1	97
1492	2	32
1493	2	12
1494	2	26
1495	1	79
1496	1	66
1497	2	69
1498	1	29
1499	1	73
1500	1	10
1501	1	7
1502	1	27
1503	2	28
1504	1	79
1505	1	70
1506	1	79
1507	2	26
1508	1	13
1509	1	3
1510	1	80
1511	1	69
1512	1	55
1513	1	77
1514	1	49
1515	1	84
1516	1	98
1517	1	69
1518	1	34
1519	1	75
1520	1	67
1521	1	41
1522	2	41
1523	1	20
1524	1	69
1525	2	50
1526	2	90
1527	1	67
1528	1	16
1529	1	30
1530	1	90
1531	1	46
1532	1	38
1533	2	53
1534	1	72
1535	2	30
1536	1	18
1537	1	9
1538	1	94
1539	1	90
1540	2	52
1541	2	29
1542	3	65
1543	1	12
1544	1	34
1545	2	22
1546	1	46
1547	2	67
1548	1	47
1549	1	69
1550	2	35
1551	1	9
1552	3	78
1553	1	84
1554	1	70
1555	1	18
1556	2	82
1557	3	2
1558	1	67
1559	2	22
1560	2	31
1561	1	18
1562	2	92
1563	1	8
1564	1	94
1565	1	61
1566	1	5
1567	1	88
1568	2	36
1569	1	51
1570	2	92
1571	1	16
1572	1	80
1573	1	40
1574	2	9
1575	2	2
1576	2	59
1577	1	64
1578	1	79
1579	2	45
1580	2	55
1581	1	16
1582	1	16
1583	1	69
1584	2	12
1585	1	69
1586	3	92
1587	2	34
1588	1	75
1589	1	97
1590	1	5
1591	1	12
1592	1	40
1593	2	35
1594	2	72
1595	2	29
1596	1	68
1597	1	23
1598	1	76
1599	1	61
1600	1	34
1601	1	19
1602	1	31
1603	1	32
1604	1	69
1605	1	98
1606	3	57
1607	1	81
1608	1	69
1609	1	59
1610	2	42
1611	2	15
1612	1	46
1613	1	92
1614	1	51
1615	2	28
1616	1	67
1617	2	56
1618	2	31
1619	1	63
1620	2	51
1621	2	2
1622	1	84
1623	1	39
1624	2	6
1625	1	92
1626	3	92
1627	2	86
1628	2	75
1629	2	15
1630	1	27
1631	1	12
1632	1	13
1633	1	79
1634	2	54
1635	2	92
1636	2	39
1637	1	90
1638	1	98
1639	2	4
1640	1	19
1641	1	84
1642	2	90
1643	1	9
1644	1	31
1645	2	56
1646	1	80
1647	1	16
1648	1	30
1649	2	31
1650	1	26
1651	2	71
1652	1	62
1653	1	15
1654	1	3
1655	2	12
1656	2	50
1657	1	75
1658	2	12
1659	1	95
1660	1	61
1661	2	44
1662	1	88
1663	1	85
1664	2	34
1665	1	55
1666	1	67
1667	2	41
1668	1	79
1669	2	45
1670	1	67
1671	1	61
1672	2	45
1673	1	6
1674	1	63
1675	1	67
1676	1	7
1677	1	65
1678	2	46
1679	1	66
1680	2	2
1681	1	51
1682	1	94
1683	2	34
1684	1	85
1685	1	79
1686	1	66
1687	1	86
1688	1	16
1689	2	85
1690	1	29
1691	1	9
1692	2	58
1693	1	5
1694	2	16
1695	2	31
1696	3	31
1697	1	16
1698	1	58
1699	1	75
1700	1	9
1701	1	51
1702	1	19
1703	1	75
1704	2	42
1705	2	54
1706	1	30
1707	1	75
1708	1	72
1709	1	30
1710	1	80
1711	1	26
1712	1	44
1713	1	85
1714	1	23
1715	2	75
1716	2	35
1717	1	13
1718	1	58
1719	1	94
1720	1	60
1721	1	69
1722	2	62
1723	1	75
1724	1	75
1725	1	66
1726	1	16
1727	1	51
1728	3	45
1729	1	86
1730	2	85
1731	1	69
1732	1	6
1733	2	58
1734	1	44
1735	2	12
1736	1	33
1737	1	13
1738	1	69
1739	1	16
1740	1	2
1741	1	75
1742	2	25
1743	1	16
1744	1	80
1745	1	55
1746	1	9
1747	2	90
1748	1	1
1749	1	8
1750	2	49
1751	1	8
1752	1	32
1753	1	16
1754	1	70
1755	1	79
1756	2	45
1757	1	79
1758	1	12
1759	2	45
1760	1	11
1761	1	90
1762	1	67
1763	1	75
1764	1	74
1765	1	89
1766	2	52
1767	2	81
1768	2	56
1769	1	76
1770	1	52
1771	1	61
1772	1	11
1773	1	85
1774	1	38
1775	1	16
1776	1	41
1777	1	84
1778	1	14
1779	2	54
1780	1	70
1781	1	8
1782	2	67
1783	1	36
1784	2	76
1785	1	12
1786	1	16
1787	1	9
1788	1	66
1789	2	2
1790	1	79
1791	2	99
1792	1	16
1793	2	96
1794	2	68
1795	1	40
1796	1	46
1797	1	75
1798	1	16
1799	1	69
1800	1	46
1801	1	39
1802	1	78
1803	2	51
1804	1	67
1805	1	61
1806	1	67
1807	1	16
1808	1	43
1809	2	67
1810	1	67
1811	1	67
1812	2	31
1813	1	38
1814	2	31
1815	1	16
1816	1	18
1817	1	16
1818	1	36
1819	2	34
1820	1	3
1821	1	55
1822	1	29
1823	1	10
1824	1	18
1825	1	8
1826	1	52
1827	1	16
1828	2	16
1829	1	2
1830	1	82
1831	1	27
1832	1	79
1833	1	85
1834	2	93
1835	2	42
1836	1	96
1837	2	81
1838	1	74
1839	2	18
1840	3	89
1841	1	64
1842	1	54
1843	2	3
1844	2	62
1845	1	18
1846	1	25
1847	1	80
1848	1	17
1849	1	57
1850	2	96
1851	2	6
1852	1	55
1853	1	52
1854	1	99
1855	1	65
1856	3	54
1857	1	30
1858	1	9
1859	1	37
1860	1	97
1861	1	16
1862	2	2
1863	1	18
1864	1	25
1865	1	45
1866	1	38
1867	1	18
1868	1	66
1869	1	40
1870	1	83
1871	1	9
1872	1	36
1873	1	19
1874	1	68
1875	1	55
1876	2	99
1877	1	2
1878	1	12
1879	1	31
1880	1	16
1881	1	93
1882	2	40
1883	1	6
1884	2	29
1885	1	51
1886	1	16
1887	1	70
1888	2	61
1889	1	55
1890	1	9
1891	1	69
1892	1	50
1893	2	15
1894	1	16
1895	1	87
1896	2	12
1897	1	87
1898	1	82
1899	1	24
1900	1	56
1901	2	37
1902	1	16
1903	1	96
1904	1	12
1905	1	85
1906	1	64
1907	1	16
1908	2	78
1909	1	19
1910	1	41
1911	1	8
1912	1	93
1913	2	51
1914	2	56
1915	1	80
1916	1	54
1917	1	31
1918	1	56
1919	1	58
1920	1	81
1921	1	4
1922	1	20
1923	1	81
1924	1	70
1925	1	58
1926	2	68
1927	1	16
1928	1	16
1929	2	1
1930	1	36
1931	1	67
1932	1	50
1933	2	34
1934	1	5
1935	1	74
1936	2	36
1937	1	23
1938	1	16
1939	2	6
1940	1	61
1941	2	40
1942	2	20
1943	1	9
1944	1	75
1945	2	77
1946	2	9
1947	1	11
1948	1	25
1949	1	56
1950	1	58
1951	1	96
1952	1	31
1953	2	47
1954	1	36
1955	2	34
1956	1	36
1957	1	70
1958	2	8
1959	2	40
1960	2	16
1961	1	5
1962	1	29
1963	2	3
1964	1	60
1965	1	5
1966	1	48
1967	2	2
1968	2	86
1969	1	90
1970	1	36
1971	1	92
1972	1	4
1973	3	64
1974	2	36
1975	2	47
1976	2	61
1977	1	37
1978	2	58
1979	2	56
1980	2	47
1981	1	43
1982	2	16
1983	1	70
1984	1	58
1985	1	98
1986	2	47
1987	2	90
1988	1	92
1989	2	33
1990	2	54
1991	1	2
1992	1	72
1993	1	28
1994	1	31
1995	2	67
1996	1	33
1997	1	84
1998	2	54
1999	2	67
2000	2	79
2001	1	69
2002	1	2
2003	1	15
2004	1	30
2005	1	97
2006	1	31
2007	2	45
2008	1	94
2009	1	40
2010	2	15
2011	2	81
2012	2	36
2013	1	76
2014	2	31
2015	1	29
2016	2	36
2017	1	12
2018	2	3
2019	2	61
2020	1	18
2021	1	9
2022	2	49
2023	1	25
2024	1	51
2025	2	81
2026	1	31
2027	1	61
2028	1	55
2029	1	51
2030	1	40
2031	2	43
2032	1	41
2033	1	6
2034	1	69
2035	1	88
2036	1	75
2037	1	75
2038	1	71
2039	1	18
2040	1	36
2041	2	54
2042	1	69
2043	3	17
2044	1	26
2045	1	80
2046	1	45
2047	1	16
2048	2	57
2049	1	71
2050	1	29
2051	1	16
2052	2	16
2053	1	44
2054	1	10
2055	1	50
2056	1	80
2057	1	51
2058	1	46
2059	2	64
2060	2	93
2061	2	16
2062	1	64
2063	1	8
2064	1	67
2065	2	88
2066	1	8
2067	1	90
2068	1	81
2069	1	80
2070	1	59
2071	2	84
2072	1	63
2073	1	40
2074	1	81
2075	1	96
2076	1	79
2077	1	61
2078	1	5
2079	1	3
2080	1	75
2081	1	20
2082	2	69
2083	1	68
2084	1	64
2085	2	72
2086	1	10
2087	2	31
2088	1	63
2089	1	46
2090	1	16
2091	2	35
2092	1	45
2093	1	5
2094	1	22
2095	2	48
2096	1	34
2097	1	83
2098	1	91
2099	2	64
2100	1	69
2101	1	83
2102	2	79
2103	2	97
2104	1	11
2105	2	17
2106	1	9
2107	1	58
2108	1	46
2109	2	5
2110	1	81
2111	2	22
2112	1	51
2113	1	35
2114	1	12
2115	2	34
2116	2	20
2117	1	16
2118	2	31
2119	1	22
2120	1	25
2121	1	29
2122	1	79
2123	2	78
2124	2	29
2125	1	36
2126	1	90
2127	1	80
2128	1	20
2129	1	27
2130	2	50
2131	2	95
2132	1	81
2133	1	16
2134	1	17
2135	2	79
2136	1	29
2137	1	72
2138	1	47
2139	1	36
2140	1	40
2141	1	69
2142	1	75
