2	3226	4
2	3278	1
2	3514	1
2	3644	1
2	3735	1
2	3795	2
2	3828	1
2	4024	1
2	4036	4
2	4120	4
2	4363	1
2	4625	3
2	4894	2
2	4961	2
2	5364	3
2	5400	1
2	5424	3
2	5573	1
2	5692	2
2	5786	1
2	5996	2
2	6042	1
2	6046	3
2	6098	1
2	6521	1
2	6622	1
2	6649	1
2	6717	1
2	6795	2
2	7110	2
2	7366	2
2	8301	2
2	8456	1
2	8683	1
2	8691	2
2	8727	2
2	8826	1
2	9044	2
2	9144	1
2	9222	2
2	9835	1
3	1	3
3	3	128
3	4	6
3	5	2
3	17	1
3	21	1
3	33	1
3	41	1
3	62	1
3	74	3
3	78	2
3	81	3
3	109	2
3	114	3
3	123	2
3	138	2
3	180	1
3	189	1
3	208	5
3	218	1
3	224	2
3	230	5
3	242	15
3	244	1
3	248	1
3	267	1
3	281	1
3	301	1
3	314	2
3	376	1
3	466	10
3	483	2
3	485	1
3	505	10
3	532	1
3	543	1
3	565	1
3	572	2
3	578	1
3	583	1
3	596	1
3	603	3
3	631	1
3	634	5
3	635	1
3	637	1
3	764	1
3	806	1
3	866	1
3	921	9
3	936	1
3	1048	5
3	1130	1
3	1173	4
3	1214	1
3	1252	7
3	1285	1
3	1415	1
3	1466	4
3	1506	1
3	1562	8
3	1635	8
3	1636	1
3	1687	1
3	1735	1
3	2008	1
3	2014	1
3	2054	3
3	2131	1
3	2194	1
3	2392	3
3	2397	1
3	2513	1
3	2530	1
3	2835	1
3	2976	2
3	3151	1
3	3305	2
3	3336	1
3	3351	3
3	3465	2
3	3567	1
3	3774	1
3	3911	1
3	4043	2
3	4199	2
3	4222	1
3	4345	1
3	4501	3
3	4560	3
3	4630	1
3	4677	1
3	4825	3
3	4912	1
3	5143	1
3	5234	1
3	5405	3
3	6226	1
3	6270	1
3	6288	1
3	6445	1
3	7066	1
3	7186	1
3	7280	2
3	7370	2
3	7450	1
3	7556	2
3	7786	1
3	8318	1
3	8654	2
3	8807	1
3	8865	1
3	9459	2
3	9474	1
3	9478	1
4	3	6
4	4	106
4	5	9
4	6	18
4	7	1
4	17	7
4	22	7
4	24	7
4	37	3
4	41	3
4	43	11
4	72	3
4	75	4
4	77	1
4	78	5
4	82	3
4	84	2
4	90	2
4	136	1
4	165	1
4	168	1
4	189	1
4	197	1
4	200	1
4	224	1
4	230	2
4	243	6
4	268	3
4	275	1
4	298	2
4	338	5
4	372	1
4	380	1
4	507	1
4	557	1
4	570	1
4	576	1
4	588	1
4	631	4
4	647	6
4	682	2
4	687	1
4	703	8
4	721	1
4	753	1
4	807	2
4	838	1
4	862	6
4	1087	5
4	1095	1
4	1139	1
4	1179	2
4	1315	1
4	1319	1
4	1409	1
4	1543	1
4	1669	2
4	1672	1
4	1692	7
4	2043	1
4	2068	1
4	2593	5
4	2612	3
4	2637	1
4	2965	2
4	3058	5
4	3256	4
4	3679	1
4	3685	2
4	3851	4
4	4003	3
4	4030	3
4	4114	2
4	4166	1
4	4433	1
4	4501	2
4	4560	2
4	4681	1
4	4870	1
4	4959	2
4	5702	1
4	5828	3
4	5839	1
4	5994	1
4	7057	2
4	7571	1
4	7927	1
4	8209	2
4	9439	1
5	3	2
5	4	9
5	5	106
5	9	2
5	10	2
5	11	2
5	13	1
5	18	2
5	20	1
5	21	2
5	28	1
5	31	1
5	39	2
5	41	1
5	44	3
5	47	1
5	51	2
5	58	2
5	59	3
5	93	4
5	105	1
5	115	1
5	120	1
5	123	28
5	147	3
5	149	1
5	150	1
5	180	3
5	212	1
5	242	1
5	276	2
5	280	3
5	301	2
5	481	1
5	530	1
5	543	12
5	576	1
5	578	8
5	588	2
5	596	3
5	637	1
5	647	5
5	783	2
5	811	2
5	822	2
5	824	1
5	858	1
5	862	3
5	863	1
5	887	1
5	1123	10
5	1125	1
5	1289	2
5	1405	4
5	1417	1
5	1423	2
5	1606	1
5	1636	2
5	1696	2
5	1735	1
5	1770	2
5	1913	2
5	2010	1
5	2025	1
5	2131	2
5	2335	1
5	2374	1
5	2430	2
5	2479	2
5	2538	3
5	3122	1
5	3151	1
5	3175	3
5	3372	3
5	3410	1
5	3659	2
5	3744	1
5	3865	1
5	3908	1
5	4201	1
5	4290	1
5	4330	1
5	4626	1
5	4681	1
5	5126	1
5	5325	2
5	5334	2
5	5514	1
5	5656	2
5	6226	1
5	6773	1
5	8057	1
5	8980	1
5	9498	1
5	9598	1
5	9700	2
5	9710	2
6	4	18
6	6	103
6	10	9
6	13	1
6	17	41
6	22	2
6	39	1
6	41	1
6	43	14
6	45	2
6	54	1
6	55	1
6	56	1
6	58	1
6	59	3
6	72	1
6	75	10
6	78	4
6	82	9
6	84	1
6	86	1
6	90	1
6	93	1
6	136	3
6	165	3
6	168	13
6	189	3
6	197	4
6	220	1
6	230	10
6	238	5
6	243	2
6	267	3
6	278	1
6	299	2
6	366	4
6	368	1
6	372	6
6	504	2
6	617	4
6	633	2
6	637	1
6	682	1
6	697	1
6	699	2
6	703	1
6	753	3
6	862	2
6	876	1
6	1004	1
6	1056	2
6	1058	3
6	1087	2
6	1102	2
6	1317	1
6	1335	4
6	1362	1
6	1575	2
6	1651	2
6	1669	5
6	1672	1
6	1680	1
6	1702	1
6	1860	1
6	1884	1
6	1998	1
6	2068	1
6	2454	1
6	2480	2
6	2523	6
6	2593	4
6	2637	3
6	2725	1
6	2994	2
6	3058	1
6	3071	1
6	3119	1
6	3210	5
6	3256	2
6	3414	2
6	4002	3
6	4030	1
6	4114	2
6	4172	1
6	5596	1
6	5751	1
6	5953	1
6	5994	1
6	6075	2
6	6216	1
6	6946	1
6	7057	1
6	7781	1
6	7982	2
6	9822	2
7	4	1
7	7	102
7	78	2
7	89	14
7	109	9
7	224	14
7	246	20
7	325	9
7	374	6
7	380	12
7	396	9
7	472	16
7	496	13
7	621	7
7	662	6
7	804	9
7	807	8
7	818	12
7	870	8
7	1007	9
7	1194	5
7	1373	7
7	1469	4
7	1751	6
7	1851	6
7	1883	7
7	2033	5
7	2274	6
7	2976	1
7	3047	1
7	3048	5
7	3407	4
7	3446	4
7	5601	1
7	5628	3
7	6204	2
7	6542	1
7	8725	2
7	8773	1
8	8	100
8	9	1
8	10	1
8	28	2
8	31	9
8	41	1
8	44	1
8	70	5
8	86	6
8	88	1
8	90	1
8	110	3
8	111	1
8	114	1
8	115	1
8	117	1
8	127	2
8	129	1
8	140	3
8	144	1
8	165	1
8	169	2
8	197	4
8	218	1
8	247	4
8	275	1
8	285	4
8	295	1
8	304	1
8	326	1
8	357	2
8	384	1
8	394	4
8	424	2
8	479	4
8	499	2
8	551	4
8	553	1
8	608	1
8	673	3
8	682	1
8	712	1
8	778	4
8	842	1
8	888	2
8	1010	3
8	1184	2
8	1270	8
8	1291	1
8	1387	6
8	1428	6
8	1606	3
8	1613	1
8	1759	3
8	1836	3
8	1844	2
8	1851	1
8	1917	4
8	1951	2
8	1963	1
8	1989	3
8	2109	3
8	2480	1
8	2487	1
8	2672	1
8	2687	5
8	2730	1
8	2761	3
8	2805	1
8	2867	1
8	3063	1
8	3112	1
8	3267	1
8	3376	1
8	3477	1
8	3987	1
8	4010	3
8	4169	1
8	4176	2
8	4268	1
8	4290	1
8	5455	2
8	5670	3
8	6446	2
8	6969	1
8	7328	1
8	7511	1
8	7925	1
8	8156	1
8	8678	2
8	8866	1
8	9960	1
9	5	2
9	8	1
9	9	97
9	11	7
9	13	1
9	20	1
9	41	1
9	44	3
9	45	1
9	82	1
9	88	1
9	93	2
9	110	6
9	112	4
9	115	2
9	117	1
9	144	1
9	147	8
9	169	1
9	186	1
9	197	4
9	212	24
9	236	7
9	249	1
9	262	1
9	283	1
9	291	1
9	318	4
9	329	1
9	342	9
9	359	9
9	368	1
9	374	1
9	430	1
9	481	1
9	503	1
9	537	1
9	633	10
9	712	1
9	777	1
9	939	2
9	1018	1
9	1057	1
9	1072	1
9	1086	1
9	1087	1
9	1099	1
9	1184	2
9	1295	6
9	1390	2
9	1406	2
9	1423	1
9	1672	1
9	1837	1
9	1953	1
9	2063	1
9	2066	4
9	2109	2
9	2119	1
9	2466	1
9	3122	1
9	3137	1
9	3244	1
9	3654	1
9	4026	2
9	4176	1
9	4595	3
9	4709	3
9	4721	1
9	4988	1
9	5467	2
9	5741	2
9	5857	1
9	5955	1
9	6026	3
10	5	2
10	6	9
10	8	1
10	10	96
10	13	8
10	18	5
10	39	6
10	41	4
10	49	5
10	52	1
10	54	2
10	55	3
10	58	4
10	63	1
10	70	3
10	82	9
10	87	3
10	93	1
10	112	1
10	120	8
10	127	1
10	162	1
10	169	1
10	191	2
10	220	5
10	222	2
10	223	7
10	268	2
10	291	2
10	338	3
10	342	7
10	348	1
10	359	3
10	366	8
10	486	3
10	491	1
10	501	3
10	534	1
10	588	1
10	712	1
10	721	4
10	782	1
10	858	1
10	862	1
10	900	1
10	901	1
10	933	2
10	1075	6
10	1095	2
10	1123	1
10	1125	2
10	1253	1
10	1276	1
10	1387	1
10	1413	4
10	1628	1
10	1998	1
10	2052	1
10	2102	1
10	2224	1
10	2347	1
10	2430	5
10	2466	5
10	2483	2
10	2506	6
10	2937	1
10	2943	1
10	2944	1
10	3119	1
10	3384	2
10	3558	1
10	3798	2
10	3861	4
10	3865	3
10	3941	2
10	3958	1
10	4011	4
10	4050	1
10	4182	3
10	4228	3
10	4251	1
10	4257	1
10	4531	1
10	5050	2
10	5113	2
10	5469	1
10	5538	1
10	5591	1
10	5892	1
10	6769	1
10	7421	1
10	7439	1
10	8505	1
10	8694	1
10	9562	2
10	9613	2
11	5	2
11	9	7
11	11	92
11	16	1
11	18	1
11	27	1
11	28	1
11	31	1
11	41	1
11	44	1
11	45	3
11	63	1
11	82	1
11	88	3
11	108	1
11	111	6
11	125	1
11	186	1
11	220	1
11	236	2
11	249	1
11	257	1
11	269	1
11	337	1
11	339	3
11	368	2
11	374	1
11	429	1
11	481	1
11	589	6
11	608	2
11	678	11
11	730	1
11	733	8
11	777	1
11	825	5
11	826	7
11	858	1
11	899	1
11	1014	2
11	1021	2
11	1094	9
11	1302	3
11	1406	2
11	1423	2
11	1777	5
11	1835	1
11	1881	4
11	2032	3
11	2060	3
11	2096	1
11	2115	6
11	2225	2
11	2261	3
11	2286	5
11	2348	5
11	2485	4
11	2512	2
11	2590	5
11	2721	5
11	2808	1
11	2815	4
11	2969	1
11	3069	5
11	3118	5
11	3223	1
11	3744	1
11	3771	1
11	3792	2
11	4068	1
11	4077	4
11	4273	4
11	4295	4
11	4434	3
11	4509	2
11	4622	1
11	5655	2
11	5698	1
11	6030	2
11	6057	2
11	6573	1
11	6762	1
11	8565	2
11	8783	1
11	8794	1
11	9507	2
11	9520	2
11	9802	1
11	9915	2
12	12	90
12	61	4
12	85	1
12	92	6
12	171	2
12	174	1
12	248	2
12	273	2
12	308	1
12	425	2
12	454	1
12	569	3
12	704	7
12	833	3
12	997	1
12	1312	1
12	1385	1
12	1581	2
12	1650	3
12	1748	3
12	1798	6
12	1960	2
12	1971	3
12	2011	1
12	2133	1
12	2208	2
12	2217	4
12	2245	6
12	2249	2
12	2322	2
12	2351	1
12	2446	1
12	2736	1
12	2950	2
12	3075	1
12	3163	5
12	3618	2
12	4074	4
12	4730	1
12	4940	1
12	5008	1
12	5172	1
12	5200	1
12	5237	1
12	5392	1
12	6172	1
12	7163	2
12	7852	1
12	7950	1
12	9437	2
12	9804	2
13	1	1
13	5	1
13	6	1
13	9	1
13	10	8
13	13	87
13	18	12
13	21	3
13	39	1
13	45	1
13	51	1
13	54	2
13	55	3
13	58	1
13	70	2
13	82	1
13	93	1
13	115	1
13	120	4
13	144	1
13	149	4
13	223	3
13	225	1
13	243	2
13	276	1
13	344	2
13	359	10
13	404	3
13	500	1
13	503	3
13	507	5
13	539	7
13	588	1
13	596	2
13	712	1
13	778	2
13	994	3
13	1095	7
13	1125	8
13	1268	1
13	1413	1
13	1421	4
13	1941	1
13	1955	2
13	1958	7
13	2105	1
13	2312	2
13	2625	5
13	2686	3
13	2744	3
13	2822	1
13	2944	2
13	3128	1
13	3162	5
13	3284	1
13	3402	3
13	3462	1
13	3542	1
13	3558	2
13	4050	1
13	4196	3
13	4251	1
13	4304	4
13	4402	1
13	4589	2
13	4626	2
13	4672	1
13	5379	3
13	5384	2
13	5705	1
13	5724	1
13	5822	3
13	5947	2
13	6673	2
13	6697	1
13	7026	1
13	8795	1
13	9658	2
13	9861	2
14	14	84
14	26	2
14	32	5
14	36	26
14	42	1
14	96	5
14	98	13
14	181	2
14	184	1
14	190	1
14	293	6
14	300	4
14	317	19
14	355	13
14	420	9
14	442	2
14	448	10
14	478	1
14	510	2
14	559	1
14	584	2
14	646	7
14	661	4
14	760	1
14	849	1
14	911	1
14	959	1
14	1036	3
14	1205	4
14	1339	1
14	1402	1
14	1455	2
14	1480	7
14	1525	8
14	1655	1
14	1701	4
14	1791	1
14	1814	2
14	2083	1
14	2211	2
14	2222	6
14	2644	2
14	3024	1
14	3217	1
14	3441	3
14	3550	2
14	3634	2
14	3713	1
14	3727	1
14	3991	4
14	4043	1
14	4067	1
14	4357	4
14	4423	3
14	4566	1
14	4688	1
14	4774	1
14	5096	2
14	5139	2
14	5179	1
14	5211	2
14	5223	3
14	5644	1
14	5834	3
14	6486	2
14	7829	1
14	9144	1
14	9249	1
14	9817	1
15	1	11
15	2	6
15	15	83
15	19	1
15	22	1
15	23	7
15	25	4
15	26	11
15	46	9
15	72	3
15	103	1
15	142	1
15	159	1
15	172	19
15	181	2
15	230	1
15	252	8
15	302	2
15	371	4
15	601	1
15	689	1
15	706	1
15	774	1
15	791	13
15	797	1
15	880	8
15	1054	6
15	1056	2
15	1104	6
15	1153	10
15	1474	4
15	1621	6
15	1704	1
15	2019	2
15	2167	3
15	2280	2
15	2284	5
15	2378	6
15	2511	1
15	2701	3
15	2942	2
15	3023	1
15	3196	2
15	3203	1
15	3226	1
15	3255	4
15	3709	1
15	3795	1
15	4120	2
15	4747	2
15	5159	1
15	5246	3
15	5424	1
15	6088	1
15	6216	1
15	6734	1
15	7326	1
15	7518	2
15	7823	1
15	8683	2
15	8741	2
15	9044	1
15	9139	2
15	9268	1
15	9468	2
15	9812	1
16	11	1
16	16	80
16	27	59
16	51	1
16	111	1
16	131	15
16	140	1
16	244	4
16	269	3
16	271	9
16	294	1
16	301	2
16	304	1
16	404	2
16	597	2
16	608	1
16	665	5
16	772	5
16	953	1
16	979	10
16	999	7
16	1059	10
16	1452	1
16	1586	1
16	1591	2
16	1901	3
16	1921	7
16	2198	5
16	2292	1
16	2295	3
16	2512	1
16	2775	1
16	2800	1
16	2830	1
16	3001	4
16	3091	3
16	3104	1
16	3604	1
16	3606	1
16	3609	3
16	4201	2
16	4579	3
16	4687	3
16	5109	3
16	6100	3
16	6898	1
16	6981	2
16	7025	2
16	7768	1
16	8831	2
16	9605	2
16	9704	2
16	9753	1
16	9968	2
17	3	1
17	4	7
17	6	41
17	17	79
17	22	5
17	24	1
17	59	8
17	72	6
17	75	9
17	78	1
17	86	2
17	93	1
17	168	3
17	197	4
17	218	1
17	230	2
17	236	4
17	238	1
17	243	1
17	267	1
17	278	2
17	299	2
17	357	3
17	368	3
17	372	10
17	406	1
17	450	1
17	570	1
17	633	2
17	637	1
17	682	1
17	687	1
17	699	1
17	705	2
17	753	3
17	807	1
17	876	1
17	891	1
17	1048	1
17	1056	2
17	1087	1
17	1245	3
17	1271	1
17	1315	4
17	1317	1
17	1669	4
17	1672	2
17	1680	3
17	1860	1
17	1884	1
17	2454	3
17	2480	2
17	2523	2
17	3071	3
17	3210	5
17	3256	1
17	3414	2
17	3440	1
17	3994	1
17	3995	3
17	4002	3
17	4097	4
17	4585	2
17	5596	1
17	5751	1
17	5830	1
17	6216	1
17	6946	1
17	7784	1
18	5	2
18	10	5
18	11	1
18	13	12
18	18	74
18	20	1
18	21	7
18	31	3
18	39	1
18	45	3
18	63	2
18	67	1
18	115	1
18	117	2
18	125	1
18	128	1
18	186	1
18	194	1
18	221	1
18	223	1
18	225	1
18	243	3
18	257	3
18	262	2
18	264	1
18	310	1
18	331	1
18	332	1
18	404	1
18	423	3
18	481	1
18	501	1
18	507	1
18	537	4
18	730	2
18	823	1
18	974	1
18	994	5
18	1095	1
18	1113	1
18	1123	1
18	1125	1
18	1137	1
18	1197	1
18	1255	1
18	1319	1
18	1405	3
18	1407	3
18	1421	1
18	1941	1
18	1958	1
18	1973	1
18	2066	1
18	2126	1
18	2312	2
18	2430	4
18	2530	1
18	2559	1
18	2625	1
18	2744	2
18	2784	3
18	2822	4
18	2860	1
18	2907	1
18	3128	5
18	3140	1
18	3284	3
18	3340	1
18	3462	1
18	3558	2
18	3865	2
18	3912	1
18	4050	3
18	4251	1
18	4402	3
18	4418	3
18	4505	2
18	4626	2
18	4651	2
18	4672	2
18	4694	1
18	4754	1
18	5705	2
18	5724	1
18	5822	2
18	5947	1
18	6175	1
18	6697	2
18	6880	2
18	7528	1
18	7890	2
18	8224	1
18	8397	1
18	8795	2
18	8968	1
18	9028	1
18	9640	1
18	9658	2
18	9757	1
18	9861	1
19	15	1
19	19	74
19	142	32
19	163	1
19	173	3
19	223	3
19	305	1
19	313	1
19	373	1
19	388	1
19	439	1
19	471	2
19	522	3
19	547	1
19	700	1
19	706	9
19	889	3
19	916	12
19	1000	6
19	1107	4
19	1168	6
19	1560	7
19	2006	7
19	2087	5
19	2147	6
19	2551	2
19	3001	1
19	3178	5
19	3237	1
19	3366	4
19	3458	1
19	3853	4
19	3975	3
19	4133	4
19	4439	3
19	4555	1
19	4679	1
19	5066	2
19	5281	2
19	5358	1
19	5371	3
19	5598	3
19	5721	3
19	6058	2
19	7558	1
19	7755	2
19	8021	2
19	8942	2
19	9732	2
19	9901	1
20	5	1
20	9	1
20	18	1
20	20	74
20	21	2
20	44	2
20	54	2
20	67	6
20	70	1
20	93	2
20	111	1
20	112	1
20	117	1
20	169	2
20	186	3
20	221	4
20	276	1
20	326	1
20	425	1
20	469	6
20	530	2
20	549	1
20	595	6
20	639	2
20	823	4
20	974	2
20	1021	1
20	1090	5
20	1137	1
20	1184	1
20	1404	1
20	1423	1
20	1610	2
20	1659	2
20	1723	1
20	1835	1
20	1941	1
20	1967	1
20	1975	3
20	1980	1
20	1986	3
20	1989	2
20	2071	1
20	2759	4
20	2838	1
20	2907	1
20	2924	2
20	2927	3
20	2929	1
20	3037	1
20	3340	1
20	3741	2
20	3865	1
20	3881	2
20	4207	2
20	4264	2
20	4275	2
20	4324	2
20	4556	1
20	4665	2
20	4721	1
20	4781	1
20	5295	1
20	5544	1
20	5619	1
20	5725	3
20	5955	1
20	6007	2
20	6017	2
20	6880	1
20	7483	1
20	7495	1
20	7507	1
20	7590	1
20	7708	1
20	8451	1
20	8844	2
20	9628	1
20	9703	2
21	3	1
21	5	2
21	13	3
21	18	7
21	20	2
21	21	72
21	26	2
21	39	1
21	45	6
21	58	1
21	73	3
21	118	1
21	120	17
21	123	1
21	125	1
21	176	1
21	180	1
21	186	1
21	199	2
21	225	2
21	249	1
21	276	3
21	301	1
21	328	1
21	332	7
21	336	1
21	389	3
21	543	1
21	596	1
21	859	1
21	886	3
21	887	2
21	937	1
21	962	3
21	1090	1
21	1197	1
21	1405	1
21	1417	3
21	1483	1
21	1636	1
21	1682	5
21	1722	2
21	1941	1
21	2335	1
21	2359	1
21	2477	1
21	2530	2
21	2616	1
21	2729	1
21	2822	1
21	2896	2
21	2914	1
21	2941	3
21	3026	3
21	3032	4
21	3037	1
21	3151	1
21	3216	3
21	3372	1
21	3410	1
21	3462	2
21	3469	1
21	3659	1
21	4012	1
21	4046	1
21	4505	1
21	4606	3
21	4672	2
21	5622	2
21	5646	2
21	5724	2
21	5809	3
21	5850	3
21	5982	1
21	6226	1
21	6928	1
21	6958	1
21	7870	1
21	8521	2
21	8795	2
21	8865	1
21	9494	1
21	9607	1
21	9658	1
21	9659	2
21	9743	1
22	4	7
22	6	2
22	15	1
22	17	5
22	22	70
22	24	34
22	26	7
22	72	11
22	74	2
22	76	1
22	78	1
22	107	1
22	134	1
22	162	2
22	194	3
22	200	6
22	214	1
22	224	1
22	298	2
22	321	1
22	401	2
22	689	1
22	797	3
22	839	1
22	880	1
22	891	4
22	962	1
22	975	1
22	1189	1
22	1275	1
22	1329	1
22	1378	4
22	1409	2
22	1501	1
22	1533	1
22	1645	5
22	1862	3
22	2022	2
22	2257	1
22	2334	2
22	2454	5
22	2480	1
22	2509	2
22	2511	2
22	2612	4
22	2660	3
22	2976	1
22	3414	1
22	3449	3
22	3527	1
22	3685	2
22	3832	4
22	4325	2
22	4542	1
22	4868	1
22	4870	3
22	5718	2
22	6016	2
22	6023	1
22	6452	1
22	6525	1
22	6710	1
22	7041	2
22	7571	1
22	7721	1
22	7793	2
22	9439	2
22	9448	1
22	9526	1
22	9850	2
23	1	6
23	2	19
23	15	7
23	23	70
23	25	7
23	26	1
23	30	1
23	40	1
23	42	10
23	43	5
23	44	3
23	46	1
23	81	3
23	89	1
23	103	9
23	159	1
23	198	6
23	207	1
23	214	3
23	252	7
23	282	1
23	384	2
23	397	1
23	409	1
23	433	1
23	509	6
23	601	1
23	727	3
23	751	1
23	791	5
23	1046	1
23	1087	1
23	1212	1
23	1317	1
23	1474	3
23	1481	1
23	1554	2
23	1809	2
23	1955	1
23	1991	7
23	2129	6
23	2256	1
23	2280	1
23	2657	1
23	2701	1
23	2702	1
23	2942	1
23	2987	1
23	3050	2
23	3107	2
23	3142	1
23	3795	1
23	3928	3
23	4363	2
23	4747	1
23	4816	1
23	4846	1
23	5164	3
23	5246	1
23	5296	1
23	5364	3
23	5596	1
23	5607	1
23	5996	2
23	6046	1
23	6326	1
23	7154	1
23	7366	2
23	7518	1
23	8615	1
23	8683	2
23	9427	1
23	9872	1
24	4	7
24	17	1
24	22	34
24	24	69
24	26	6
24	50	2
24	68	1
24	72	8
24	74	1
24	77	1
24	107	1
24	128	1
24	134	1
24	162	2
24	200	3
24	295	2
24	298	5
24	321	1
24	329	1
24	332	1
24	401	4
24	797	1
24	891	1
24	962	6
24	1054	1
24	1107	1
24	1189	2
24	1199	1
24	1378	4
24	1409	4
24	1645	4
24	1736	1
24	1862	1
24	2022	1
24	2334	3
24	2393	2
24	2454	2
24	2511	2
24	2517	2
24	2536	1
24	2544	3
24	2612	1
24	2965	2
24	3449	3
24	3685	1
24	3832	4
24	3842	3
24	4325	4
24	4360	1
24	4519	1
24	4542	1
24	4868	1
24	4870	2
24	7041	2
24	7571	2
24	7793	2
24	8623	1
24	9432	2
24	9439	1
25	1	34
25	2	1
25	15	4
25	23	7
25	25	67
25	30	1
25	42	1
25	46	6
25	50	1
25	65	1
25	71	11
25	100	11
25	103	1
25	127	4
25	140	1
25	172	2
25	214	1
25	237	5
25	239	2
25	252	3
25	316	1
25	371	2
25	518	1
25	539	1
25	574	1
25	585	1
25	624	1
25	629	1
25	645	3
25	695	3
25	751	1
25	756	2
25	791	2
25	830	8
25	910	1
25	964	2
25	1134	3
25	1223	1
25	1263	1
25	1465	1
25	1558	2
25	1627	1
25	1646	4
25	1793	3
25	1852	1
25	2167	2
25	2203	3
25	2436	1
25	3142	3
25	3201	1
25	3242	3
25	3278	1
25	3417	3
25	3647	1
25	3828	2
25	3960	1
25	4773	3
25	5479	1
25	5738	1
25	6425	1
25	6713	2
25	7373	1
25	7741	1
25	9036	1
25	9139	1
26	1	2
26	2	4
26	14	2
26	15	11
26	21	2
26	22	7
26	23	1
26	24	6
26	26	67
26	32	2
26	36	2
26	37	1
26	46	20
26	50	4
26	72	3
26	99	1
26	200	3
26	247	1
26	252	4
26	293	2
26	295	2
26	298	1
26	433	1
26	527	1
26	772	2
26	797	1
26	880	9
26	962	1
26	1107	1
26	1190	3
26	1212	2
26	1275	2
26	1339	4
26	1646	1
26	1701	1
26	1764	1
26	1809	1
26	1832	1
26	1852	4
26	2173	2
26	2280	1
26	2631	1
26	2701	1
26	2702	1
26	2732	1
26	2877	2
26	3016	3
26	3018	4
26	3107	1
26	3301	2
26	4187	1
26	4356	2
26	5179	3
26	5250	1
26	5834	1
26	6016	1
26	6120	2
26	6734	1
26	6793	2
26	6957	2
26	9487	1
26	9812	1
27	11	1
27	16	59
27	27	66
27	51	1
27	111	1
27	131	1
27	244	3
27	269	3
27	294	1
27	301	2
27	597	2
27	608	1
27	665	5
27	999	1
27	1059	1
27	1707	1
27	1901	3
27	1921	7
27	2198	4
27	2295	3
27	2512	1
27	2775	1
27	2800	1
27	3001	4
27	3091	1
27	3604	2
27	3609	3
27	4579	3
27	4687	1
27	5109	3
27	6100	3
27	6531	1
27	6898	2
27	6981	2
27	7025	2
27	7768	1
27	8831	2
27	9704	2
27	9753	1
27	9968	2
28	5	1
28	8	2
28	11	1
28	28	66
28	31	2
28	44	1
28	70	2
28	84	16
28	86	2
28	110	2
28	112	1
28	151	2
28	167	11
28	210	1
28	286	1
28	303	1
28	328	8
28	336	1
28	403	2
28	424	1
28	436	1
28	470	1
28	534	3
28	696	2
28	697	5
28	778	2
28	796	2
28	842	1
28	858	2
28	888	1
28	895	2
28	917	1
28	1002	2
28	1010	1
28	1056	3
28	1141	1
28	1148	1
28	1165	7
28	1229	1
28	1358	1
28	1382	2
28	1387	1
28	1434	1
28	1445	1
28	1728	3
28	1987	1
28	2190	1
28	2380	5
28	2448	1
28	2504	6
28	2803	4
